Wavelength	OD
560.110000 0.550553
560.880000 0.565946
561.640000 0.571030
562.410000 0.571710
563.180000 0.623687
563.940000 0.630535
564.710000 0.616223
565.480000 0.620635
566.240000 0.637837
567.010000 0.631295
567.780000 0.641153
568.540000 0.662641
569.310000 0.646190
570.080000 0.650793
570.840000 0.667885
571.610000 0.656835
572.370000 0.633909
573.140000 0.623564
573.910000 0.626702
574.670000 0.630356
575.440000 0.650623
576.200000 0.676064
576.970000 0.717927
577.730000 0.721603
578.500000 0.726792
579.270000 0.729070
580.030000 0.732246
580.800000 0.733724
581.560000 0.732215
582.330000 0.701492
583.090000 0.697096
583.860000 0.702709
584.620000 0.659406
585.390000 0.663884
586.150000 0.697708
586.910000 0.692191
587.680000 0.692951
588.440000 0.742626
589.210000 0.734462
589.970000 0.726665
590.740000 0.723630
591.500000 0.724656
592.270000 0.720381
593.030000 0.714711
593.790000 0.710356
594.560000 0.706970
595.320000 0.700817
596.080000 0.693175
596.850000 0.695174
597.610000 0.691189
598.380000 0.691653
599.140000 0.683943
599.900000 0.682803
600.670000 0.673208
601.430000 0.673909
602.190000 0.675164
602.950000 0.678879
603.720000 0.676661
604.480000 0.685110
605.240000 0.687736
606.010000 0.673243
606.770000 0.659717
607.530000 0.651954
608.290000 0.648373
609.060000 0.647355
609.820000 0.657750
610.580000 0.674827
611.340000 0.675394
612.110000 0.692047
612.870000 0.688461
613.630000 0.697045
614.390000 0.697889
615.150000 0.725729
615.920000 0.724863
616.680000 0.744198
617.440000 0.743294
618.200000 0.757622
618.960000 0.751627
619.720000 0.762213
620.480000 0.767070
621.250000 0.785732
622.010000 0.788447
622.770000 0.796496
623.530000 0.783937
624.290000 0.782912
625.050000 0.787595
625.810000 0.793193
626.570000 0.796648
627.330000 0.802632
628.090000 0.774728
628.850000 0.755888
629.610000 0.748269
630.370000 0.754583
631.140000 0.738246
631.900000 0.760462
632.660000 0.752521
633.420000 0.753796
634.180000 0.741199
634.940000 0.757830
635.700000 0.758014
636.460000 0.779160
637.210000 0.774857
637.970000 0.732972
638.730000 0.735142
639.490000 0.738169
640.250000 0.739341
641.010000 0.746506
641.770000 0.802662
642.530000 0.819753
643.290000 0.831324
644.050000 0.852679
644.810000 0.849102
645.570000 0.840762
646.330000 0.832506
647.080000 0.822109
647.840000 0.797683
648.600000 0.788651
649.360000 0.776178
650.120000 0.751681
650.880000 0.707137
651.630000 0.672892
652.390000 0.633024
653.150000 0.605788
653.910000 0.574114
654.670000 0.555788
655.420000 0.529859
656.180000 0.496696
656.940000 0.460192
657.700000 0.432444
658.460000 0.405679
659.210000 0.380893
659.970000 0.358796
660.730000 0.338389
661.490000 0.315095
662.240000 0.287076
663.000000 0.268904
663.760000 0.253833
664.510000 0.237890
665.270000 0.222940
666.030000 0.213661
666.780000 0.200590
667.540000 0.188758
668.300000 0.178475
669.050000 0.169089
669.810000 0.160171
670.570000 0.153179
671.320000 0.145352
672.080000 0.138165
672.840000 0.130492
673.590000 0.124240
674.350000 0.117708
675.100000 0.110538
675.860000 0.105558
676.620000 0.100506
677.370000 0.095521
678.130000 0.091118
678.880000 0.089296
679.640000 0.085235
680.390000 0.081088
681.150000 0.078062
681.900000 0.073686
682.660000 0.070231
683.410000 0.066966
684.170000 0.064747
684.920000 0.061805
685.680000 0.059733
686.430000 0.056760
687.190000 0.054652
687.940000 0.053104
688.700000 0.050673
689.450000 0.048716
690.210000 0.046954
690.960000 0.045026
691.720000 0.043088
692.470000 0.041786
693.220000 0.040188
693.980000 0.038587
694.730000 0.037250
695.490000 0.034059
696.240000 0.032323
696.990000 0.031002
697.750000 0.029846
698.500000 0.028599
699.250000 0.029174
700.010000 0.028487
700.760000 0.027606
701.510000 0.026586
702.270000 0.025094
703.020000 0.024228
703.770000 0.024077
704.530000 0.023102
705.280000 0.021999
706.030000 0.021679
706.790000 0.020941
707.540000 0.019553
708.290000 0.018843
709.040000 0.018605
709.800000 0.017811
710.550000 0.018104
711.300000 0.016976
712.050000 0.016303
712.800000 0.015184
713.560000 0.014533
714.310000 0.012445
715.060000 0.012412
715.810000 0.011835
716.560000 0.012406
717.320000 0.012418
718.070000 0.012257
718.820000 0.012026
719.570000 0.012040
720.320000 0.011005
721.070000 0.010638
721.830000 0.010738
722.580000 0.010275
723.330000 0.009764
724.080000 0.009852
724.830000 0.009659
725.580000 0.010033
726.330000 0.009545
727.080000 0.009652
727.830000 0.009390
728.580000 0.009030
729.330000 0.008394
730.080000 0.008075
730.830000 0.007843
731.580000 0.007351
732.340000 0.007603
733.090000 0.007428
733.840000 0.007564
734.590000 0.007511
735.340000 0.008054
736.090000 0.007424
736.830000 0.007094
737.580000 0.006889
738.330000 0.006681
739.080000 0.006052
739.830000 0.005561
740.580000 0.005561
741.330000 0.005254
742.080000 0.005270
742.830000 0.005346
743.580000 0.005373
744.330000 0.005210
745.080000 0.005602
745.830000 0.004861
746.570000 0.004849
747.320000 0.005413
748.070000 0.005593
748.820000 0.004833
749.570000 0.005180
750.320000 0.004741
751.070000 0.004361
751.810000 0.003320
752.560000 0.003887
753.310000 0.003354
754.060000 0.003654
754.810000 0.003247
755.550000 0.003811
756.300000 0.003860
757.050000 0.004489
757.800000 0.004550
758.550000 0.004604
759.290000 0.004939
760.040000 0.004465
760.790000 0.004565
761.530000 0.004078
762.280000 0.003942
763.030000 0.003992
763.780000 0.003826
764.520000 0.003406
765.270000 0.003152
766.020000 0.003007
766.760000 0.002085
767.510000 0.002551
768.260000 0.004231
769.000000 0.004970
769.750000 0.005586
770.500000 0.005008
771.240000 0.005159
771.990000 0.003488
772.730000 0.003568
773.480000 0.003113
774.230000 0.003806
774.970000 0.003138
775.720000 0.002989
776.460000 0.002193
777.210000 0.002650
777.960000 0.002715
778.700000 0.003163
779.450000 0.002978
780.190000 0.003077
780.940000 0.002949
781.680000 0.003729
782.430000 0.003740
783.170000 0.003981
783.920000 0.003694
784.660000 0.003280
785.410000 0.002860
786.150000 0.002104
786.900000 0.002209
787.640000 0.001734
788.390000 0.001743
789.130000 0.001876
789.870000 0.002299
790.620000 0.001690
791.360000 0.002640
792.110000 0.002405
792.850000 0.001520
793.600000 0.001845
794.340000 0.002257
795.080000 0.002445
795.830000 0.002812
796.570000 0.003425
797.310000 0.003269
798.060000 0.003254
798.800000 0.003240
799.540000 0.003759
800.290000 0.003963
801.030000 0.003912
801.770000 0.003891
802.520000 0.003293
803.260000 0.002701
804.000000 0.001289
804.750000 0.000673
805.490000 0.000336
806.230000 0.000524
806.970000 0.000435
807.720000 0.001497
808.460000 0.001894
809.200000 0.001586
809.940000 0.000976
810.690000 0.001156
811.430000 0.000919
812.170000 0.000855
812.910000 0.001271
813.650000 0.002247
814.400000 0.002420
815.140000 0.002630
815.880000 0.002502
816.620000 0.003048
817.360000 0.001016
818.110000 0.000462
818.850000 0.000688
819.590000 0.000736
820.330000 0.000281
821.070000 0.001929
821.810000 0.002799
822.550000 0.002240
823.290000 0.002283
824.030000 0.002521
824.780000 0.002236
825.520000 0.001255
826.260000 0.001632
827.000000 0.001527
827.740000 0.001394
828.480000 0.001343
829.220000 0.000897
829.960000 0.000270
830.700000 0.000365
831.440000 0.000219
832.180000 0.001128
832.920000 0.001898
833.660000 0.002288
834.400000 0.002098
835.140000 0.002142
835.880000 0.000797
836.620000 0.000918
837.360000 0.001082
838.100000 0.001277
838.840000 0.001597
839.580000 0.002173
840.310000 0.001547
841.050000 0.002103
841.790000 0.001770
842.530000 0.001235
843.270000 0.001844
844.010000 0.003000
844.750000 0.001859
845.490000 0.002419
846.230000 0.002569
846.960000 0.002295
847.700000 0.000379
848.440000 0.001589
849.180000 0.001342
849.920000 0.001241
850.660000 0.000683
851.390000 0.001912
852.130000 -0.004096
852.870000 -0.004244
853.610000 -0.004188
854.350000 -0.003977
855.080000 -0.003481
855.820000 0.001518
856.560000 0.000646
857.300000 0.000393
858.030000 0.000312
858.770000 -0.000413
859.510000 -0.002058
860.240000 -0.001638
860.980000 -0.001547
861.720000 -0.001992
862.460000 -0.001785
863.190000 0.000674
863.930000 0.001538
864.670000 0.001706
865.400000 0.003299
866.140000 0.003103
866.880000 0.002864
867.610000 0.002552
868.350000 0.002377
869.080000 0.002260
869.820000 0.002509
870.560000 0.002012
871.290000 0.001858
872.030000 0.001562
872.760000 0.000507
873.500000 0.000056
874.240000 -0.000030
874.970000 0.000661
875.710000 0.001154
876.440000 0.001304
877.180000 0.001592
877.910000 0.002215
878.650000 0.001754
879.380000 0.001235
880.120000 -0.000909
880.850000 -0.000327
881.590000 -0.002076
882.320000 -0.002234
883.060000 -0.001828
883.790000 -0.000179
884.530000 -0.001217
885.260000 0.001164
886.000000 0.000984
886.730000 0.000168
887.470000 0.000422
888.200000 0.001149
888.930000 -0.000052
889.670000 -0.003814
890.400000 -0.003110
891.140000 -0.003226
891.870000 -0.004568
892.600000 -0.004488
893.340000 -0.000591
894.070000 -0.000317
894.800000 -0.000472
895.540000 0.002084
896.270000 0.001675
897.010000 0.002365
897.740000 0.002268
898.470000 0.002554
899.200000 0.001097
899.940000 0.001937
900.670000 0.001409
901.400000 0.001207
902.140000 0.001049
902.870000 0.001593
903.600000 0.001134
904.330000 0.000891
905.070000 0.000968
905.800000 0.000863
906.530000 0.000908
907.260000 0.001259
908.000000 0.001100
