TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	25/03/18
TIME	16:49:31
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-560, Rev. 1.00
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	TRANSMITTANCE
FIRSTX	800.0000
LASTX	400.0000
NPOINTS	401
FIRSTY	1.00894
MAXY	1.01595
MINY	0.00104
XYDATA
466.0000	15.367
465.0000	15.322
464.0000	15.367
463.0000	15.316
462.0000	15.384
461.0000	15.464
460.0000	15.423
459.0000	15.402
458.0000	15.397
457.0000	15.394
456.0000	15.377
455.0000	15.452
454.0000	15.412
453.0000	15.439
452.0000	15.444
451.0000	15.427
450.0000	15.433
449.0000	15.451
448.0000	15.437
447.0000	15.379
446.0000	15.383
445.0000	15.295
444.0000	15.286
443.0000	15.294
442.0000	15.231
441.0000	15.122
440.0000	15.079
439.0000	15.045
438.0000	14.973
437.0000	14.946
436.0000	14.91
435.0000	14.893
434.0000	14.896
433.0000	14.992
432.0000	15.037
431.0000	15.038
430.0000	15.162
429.0000	15.224
428.0000	15.328
427.0000	15.445
426.0000	15.602
425.0000	15.688
424.0000	15.954
423.0000	16.129
422.0000	16.31
421.0000	16.444
420.0000	16.475
419.0000	16.483
418.0000	16.557
417.0000	16.57
416.0000	16.602
415.0000	16.865
414.0000	17.092
413.0000	17.257
412.0000	17.505
411.0000	17.712
410.0000	17.93
409.0000	18.284
408.0000	18.572
407.0000	18.807
406.0000	19.006
405.0000	19.412
404.0000	19.955
403.0000	20.418
402.0000	20.892
401.0000	21.13
400.0000	21.434
