TITLE	
592.0000	52.808
591.0000	52.247
590.0000	51.474
589.0000	50.746
588.0000	50.376
587.0000	49.949
586.0000	49.597
585.0000	49.436
584.0000	49.169
583.0000	49.156
582.0000	49.299
581.0000	49.535
580.0000	49.8
579.0000	50.205
578.0000	50.579
577.0000	50.957
576.0000	51.628
575.0000	52.108
574.0000	52.483
573.0000	52.768
572.0000	53.026
571.0000	53.155
570.0000	53.441
569.0000	53.698
568.0000	53.662
567.0000	53.639
566.0000	53.595
565.0000	53.524
564.0000	53.334
563.0000	53.231
562.0000	53.074
561.0000	53.043
560.0000	52.793
559.0000	52.724
558.0000	52.627
557.0000	52.631
556.0000	52.686
555.0000	52.664
554.0000	52.638
553.0000	52.498
552.0000	52.683
551.0000	52.613
550.0000	52.665
549.0000	52.596
548.0000	52.577
547.0000	52.727
546.0000	52.741
545.0000	52.77
544.0000	52.926
543.0000	53.044
542.0000	53.124
541.0000	53.386
540.0000	53.571
539.0000	53.66
538.0000	53.901
537.0000	54.035
536.0000	54.16
535.0000	54.447
534.0000	54.742
533.0000	54.902
532.0000	55.047
531.0000	55.3
530.0000	55.453
529.0000	55.675
528.0000	55.763
527.0000	55.746
526.0000	55.763
525.0000	55.844
524.0000	55.897
523.0000	55.693
522.0000	55.826
521.0000	55.728
520.0000	55.701
519.0000	55.611
518.0000	55.613
517.0000	55.711
516.0000	55.637
515.0000	55.518
514.0000	55.502
513.0000	55.445
512.0000	55.503
511.0000	55.495
510.0000	55.274
509.0000	55.062
508.0000	55.006
507.0000	54.939
506.0000	54.69
505.0000	54.56
504.0000	54.309
503.0000	54.095
502.0000	53.997
501.0000	53.758
500.0000	53.394
499.0000	53.015
498.0000	52.697
497.0000	52.151
496.0000	51.636
495.0000	51.129
494.0000	50.482
493.0000	49.877
492.0000	49.181
491.0000	48.409
490.0000	47.615
489.0000	46.79
488.0000	46.043
487.0000	45.132
486.0000	44.294
485.0000	43.362
484.0000	42.566
483.0000	41.769
482.0000	40.934
481.0000	40.135
480.0000	39.246
479.0000	38.567
478.0000	37.782
477.0000	37.012
476.0000	36.205
475.0000	35.48
474.0000	34.84
473.0000	34.158
472.0000	33.551
471.0000	32.913
470.0000	32.375
469.0000	31.973
468.0000	31.537
467.0000	31.107
466.0000	30.773
465.0000	30.5
464.0000	30.256
463.0000	30.015
462.0000	29.808
461.0000	29.518
460.0000	29.317
459.0000	29.148
458.0000	28.95
457.0000	28.784
456.0000	28.677
455.0000	28.531
454.0000	28.408
453.0000	28.254
452.0000	28.082
451.0000	27.914
450.0000	27.679
449.0000	27.426
448.0000	27.12
447.0000	26.831
446.0000	26.526
445.0000	26.231
444.0000	25.97
443.0000	25.682
442.0000	25.422
441.0000	25.21
440.0000	24.936
439.0000	24.692
438.0000	24.489
437.0000	24.448
436.0000	24.304
435.0000	24.178
434.0000	24.053
433.0000	23.984
432.0000	23.945
431.0000	23.915
430.0000	23.874
429.0000	23.802
428.0000	23.79
427.0000	23.784
426.0000	23.797
425.0000	23.83
424.0000	23.952
423.0000	23.966
422.0000	24.148
421.0000	24.281
420.0000	24.724
419.0000	24.739
418.0000	24.842
417.0000	24.772
416.0000	24.873
415.0000	25.07
414.0000	25.143
413.0000	25.31
412.0000	25.473
411.0000	25.728
410.0000	25.829
409.0000	26.226
408.0000	26.579
407.0000	26.797
406.0000	27.11
405.0000	27.485
404.0000	27.923
403.0000	28.462
402.0000	28.865
401.0000	29.204
400.0000	29.581
