TITLE	
592.0000	68.726
591.0000	68.262
590.0000	68.057
589.0000	67.74
588.0000	67.429
587.0000	67.22
586.0000	67.041
585.0000	67.103
584.0000	66.952
583.0000	66.747
582.0000	66.742
581.0000	66.855
580.0000	66.943
579.0000	67.195
578.0000	67.256
577.0000	67.204
576.0000	67.623
575.0000	68.011
574.0000	68.189
573.0000	68.03
572.0000	68.06
571.0000	67.831
570.0000	67.863
569.0000	68.015
568.0000	67.887
567.0000	67.772
566.0000	67.599
565.0000	67.53
564.0000	67.248
563.0000	67.052
562.0000	66.869
561.0000	66.523
560.0000	66.062
559.0000	65.735
558.0000	65.5
557.0000	65.18
556.0000	65.003
555.0000	64.802
554.0000	64.592
553.0000	64.466
552.0000	64.465
551.0000	64.208
550.0000	63.923
549.0000	63.887
548.0000	63.893
547.0000	63.983
546.0000	63.933
545.0000	63.807
544.0000	63.839
543.0000	64.082
542.0000	64.292
541.0000	64.489
540.0000	64.606
539.0000	64.649
538.0000	64.933
537.0000	65.095
536.0000	65.243
535.0000	65.432
534.0000	65.56
533.0000	65.65
532.0000	65.787
531.0000	65.902
530.0000	65.898
529.0000	66.031
528.0000	66.117
527.0000	66.107
526.0000	66.167
525.0000	66.202
524.0000	66.094
523.0000	65.951
522.0000	65.795
521.0000	65.743
520.0000	65.673
519.0000	65.517
518.0000	65.473
517.0000	65.588
516.0000	65.371
515.0000	65.294
514.0000	65.211
513.0000	65.022
512.0000	64.976
511.0000	65.02
510.0000	64.613
509.0000	64.341
508.0000	64.246
507.0000	63.923
506.0000	63.609
505.0000	63.327
504.0000	63.068
503.0000	62.83
502.0000	62.569
501.0000	62.159
500.0000	61.728
499.0000	61.209
498.0000	60.704
497.0000	60.141
496.0000	59.451
495.0000	58.686
494.0000	57.926
493.0000	57.206
492.0000	56.261
491.0000	55.384
490.0000	54.426
489.0000	53.38
488.0000	52.456
487.0000	51.33
486.0000	50.323
485.0000	49.233
484.0000	48.231
483.0000	47.328
482.0000	46.265
481.0000	45.297
480.0000	44.299
479.0000	43.403
478.0000	42.445
477.0000	41.63
476.0000	40.768
475.0000	39.812
474.0000	39.1
473.0000	38.325
472.0000	37.642
471.0000	37.01
470.0000	36.427
469.0000	35.823
468.0000	35.371
467.0000	34.91
466.0000	34.492
465.0000	34.118
464.0000	33.726
463.0000	33.441
462.0000	33.161
461.0000	32.877
460.0000	32.622
459.0000	32.422
458.0000	32.247
457.0000	32.114
456.0000	31.928
455.0000	31.706
454.0000	31.518
453.0000	31.337
452.0000	31.119
451.0000	30.909
450.0000	30.604
449.0000	30.355
448.0000	30.048
447.0000	29.712
446.0000	29.421
445.0000	29.125
444.0000	28.85
443.0000	28.533
442.0000	28.241
441.0000	27.887
440.0000	27.654
439.0000	27.382
438.0000	27.157
437.0000	26.956
436.0000	26.727
435.0000	26.505
434.0000	26.394
433.0000	26.36
432.0000	26.329
431.0000	26.383
430.0000	26.404
429.0000	26.388
428.0000	26.439
427.0000	26.57
426.0000	26.702
425.0000	26.727
424.0000	26.777
423.0000	26.864
422.0000	27.053
421.0000	27.155
420.0000	27.321
419.0000	27.34
418.0000	27.507
417.0000	27.509
416.0000	27.733
415.0000	27.871
414.0000	28.069
413.0000	28.305
412.0000	28.499
411.0000	28.685
410.0000	28.862
409.0000	29.135
408.0000	29.392
407.0000	29.753
406.0000	30.024
405.0000	30.491
404.0000	31.218
403.0000	31.734
402.0000	32.385
401.0000	32.91
400.0000	33.264
