TITLE	
592.0000	31.474
591.0000	30.53
590.0000	29.677
589.0000	28.811
588.0000	28.123
587.0000	27.513
586.0000	27.056
585.0000	26.832
584.0000	26.697
583.0000	26.619
582.0000	26.805
581.0000	27.13
580.0000	27.555
579.0000	28.129
578.0000	28.744
577.0000	29.383
576.0000	30.078
575.0000	30.869
574.0000	31.54
573.0000	32.126
572.0000	32.648
571.0000	33.07
570.0000	33.506
569.0000	33.817
568.0000	34.07
567.0000	34.236
566.0000	34.297
565.0000	34.361
564.0000	34.416
563.0000	34.44
562.0000	34.535
561.0000	34.699
560.0000	34.82
559.0000	35.06
558.0000	35.312
557.0000	35.531
556.0000	35.874
555.0000	36.208
554.0000	36.421
553.0000	36.707
552.0000	37.002
551.0000	37.133
550.0000	37.385
549.0000	37.642
548.0000	37.859
547.0000	38.059
546.0000	38.256
545.0000	38.41
544.0000	38.701
543.0000	39.031
542.0000	39.273
541.0000	39.562
540.0000	39.85
539.0000	40.271
538.0000	40.747
537.0000	41.094
536.0000	41.443
535.0000	41.818
534.0000	42.152
533.0000	42.566
532.0000	42.929
531.0000	43.203
530.0000	43.406
529.0000	43.675
528.0000	43.784
527.0000	43.877
526.0000	43.92
525.0000	43.943
524.0000	43.898
523.0000	43.884
522.0000	43.9
521.0000	44.158
520.0000	43.951
519.0000	43.983
518.0000	43.912
517.0000	43.931
516.0000	43.957
515.0000	44.038
514.0000	44.126
513.0000	44.337
512.0000	44.369
511.0000	44.414
510.0000	44.301
509.0000	44.277
508.0000	44.454
507.0000	44.482
506.0000	44.506
505.0000	44.46
504.0000	44.486
503.0000	44.449
502.0000	44.52
501.0000	44.53
500.0000	44.314
499.0000	44.161
498.0000	43.883
497.0000	43.675
496.0000	43.363
495.0000	43.07
494.0000	42.602
493.0000	42.19
492.0000	41.7
491.0000	41.188
490.0000	40.756
489.0000	40.141
488.0000	39.548
487.0000	38.837
486.0000	38.122
485.0000	37.434
484.0000	36.784
483.0000	36.211
482.0000	35.465
481.0000	34.816
480.0000	34.15
479.0000	33.516
478.0000	32.985
477.0000	32.368
476.0000	31.737
475.0000	31.061
474.0000	30.55
473.0000	29.98
472.0000	29.56
471.0000	29.179
470.0000	28.735
469.0000	28.36
468.0000	28.017
467.0000	27.632
466.0000	27.369
465.0000	27.138
464.0000	26.883
463.0000	26.709
462.0000	26.566
461.0000	26.366
460.0000	26.21
459.0000	26.112
458.0000	26.009
457.0000	25.847
456.0000	25.735
455.0000	25.509
454.0000	25.347
453.0000	25.278
452.0000	25.141
451.0000	25.022
450.0000	24.814
449.0000	24.623
448.0000	24.42
447.0000	24.238
446.0000	24.018
445.0000	23.705
444.0000	23.516
443.0000	23.282
442.0000	23.033
441.0000	22.855
440.0000	22.618
439.0000	22.4
438.0000	22.229
437.0000	22.195
436.0000	22.045
435.0000	21.939
434.0000	21.835
433.0000	21.784
432.0000	21.77
431.0000	21.695
430.0000	21.698
429.0000	21.641
428.0000	21.632
427.0000	21.626
426.0000	21.748
425.0000	21.826
424.0000	21.954
423.0000	22.01
422.0000	22.274
421.0000	22.336
420.0000	22.538
419.0000	22.491
418.0000	22.57
417.0000	22.632
416.0000	22.699
415.0000	22.834
414.0000	23.085
413.0000	23.271
412.0000	23.36
411.0000	23.527
410.0000	23.697
409.0000	23.914
408.0000	24.201
407.0000	24.493
406.0000	24.705
405.0000	25.045
404.0000	25.615
403.0000	25.966
402.0000	26.281
401.0000	26.569
400.0000	26.86
