TITLE	
592.0000	5.161
591.0000	4.817
590.0000	4.533
589.0000	4.268
588.0000	4.065
587.0000	3.899
586.0000	3.786
585.0000	3.726
584.0000	3.696
583.0000	3.746
582.0000	3.815
581.0000	3.957
580.0000	4.132
579.0000	4.351
578.0000	4.553
577.0000	4.792
576.0000	5.063
575.0000	5.323
574.0000	5.575
573.0000	5.792
572.0000	5.986
571.0000	6.108
570.0000	6.254
569.0000	6.323
568.0000	6.354
567.0000	6.355
566.0000	6.343
565.0000	6.327
564.0000	6.324
563.0000	6.362
562.0000	6.423
561.0000	6.533
560.0000	6.643
559.0000	6.839
558.0000	7.04
557.0000	7.25
556.0000	7.445
555.0000	7.676
554.0000	7.863
553.0000	8.081
552.0000	8.332
551.0000	8.542
550.0000	8.793
549.0000	9.04
548.0000	9.318
547.0000	9.57
546.0000	9.879
545.0000	10.15
544.0000	10.441
543.0000	10.682
542.0000	10.971
541.0000	11.273
540.0000	11.592
539.0000	11.948
538.0000	12.328
537.0000	12.682
536.0000	13.06
535.0000	13.484
534.0000	13.884
533.0000	14.233
532.0000	14.527
531.0000	14.803
530.0000	15.026
529.0000	15.274
528.0000	15.487
527.0000	15.662
526.0000	15.77
525.0000	15.934
524.0000	16.259
523.0000	16.483
522.0000	16.651
521.0000	16.983
520.0000	17.327
519.0000	17.323
518.0000	17.422
517.0000	17.529
516.0000	17.844
515.0000	18.248
514.0000	18.559
513.0000	18.848
512.0000	19.231
511.0000	19.59
510.0000	19.78
509.0000	20.043
508.0000	20.284
507.0000	20.443
506.0000	20.654
505.0000	20.891
504.0000	21.04
503.0000	21.26
502.0000	21.545
501.0000	21.708
500.0000	21.876
499.0000	22.057
498.0000	22.223
497.0000	22.326
496.0000	22.372
495.0000	22.412
494.0000	22.408
493.0000	22.423
492.0000	22.371
491.0000	22.267
490.0000	22.079
489.0000	21.887
488.0000	21.81
487.0000	21.601
486.0000	21.362
485.0000	21.137
484.0000	20.938
483.0000	20.709
482.0000	20.496
481.0000	20.271
480.0000	19.975
479.0000	19.738
478.0000	19.486
477.0000	19.281
476.0000	18.996
475.0000	18.725
474.0000	18.47
473.0000	18.207
472.0000	18.014
471.0000	17.794
470.0000	17.618
469.0000	17.443
468.0000	17.301
467.0000	17.171
466.0000	17.118
465.0000	17.079
464.0000	17.005
463.0000	17.021
462.0000	17.014
461.0000	16.954
460.0000	16.976
459.0000	17.039
458.0000	17.049
457.0000	17.035
456.0000	17.046
455.0000	17.043
454.0000	17.041
453.0000	17.058
452.0000	17.001
451.0000	16.961
450.0000	16.918
449.0000	16.928
448.0000	16.872
447.0000	16.762
446.0000	16.684
445.0000	16.598
444.0000	16.549
443.0000	16.423
442.0000	16.362
441.0000	16.25
440.0000	16.189
439.0000	16.13
438.0000	16.055
437.0000	16.054
436.0000	15.991
435.0000	15.975
434.0000	15.902
433.0000	15.93
432.0000	15.911
431.0000	15.945
430.0000	16.014
429.0000	16.041
428.0000	16.127
427.0000	16.186
426.0000	16.324
425.0000	16.399
424.0000	16.624
423.0000	16.777
422.0000	17.12
421.0000	17.289
420.0000	17.1
419.0000	17.147
418.0000	17.21
417.0000	17.2
416.0000	17.326
415.0000	17.591
414.0000	17.794
413.0000	18.004
412.0000	18.174
411.0000	18.316
410.0000	18.439
409.0000	18.742
408.0000	18.982
407.0000	19.157
406.0000	19.398
405.0000	19.785
404.0000	20.271
403.0000	20.829
402.0000	21.366
401.0000	21.526
400.0000	21.808
