TITLE	
592.0000	50.779
591.0000	50.064
590.0000	49.413
589.0000	48.758
588.0000	48.209
587.0000	47.776
586.0000	47.405
585.0000	47.129
584.0000	46.914
583.0000	46.842
582.0000	47.055
581.0000	47.334
580.0000	47.849
579.0000	48.325
578.0000	48.886
577.0000	49.333
576.0000	49.954
575.0000	50.567
574.0000	51.09
573.0000	51.486
572.0000	51.815
571.0000	52.118
570.0000	52.344
569.0000	52.717
568.0000	52.732
567.0000	52.886
566.0000	52.748
565.0000	52.714
564.0000	52.565
563.0000	52.518
562.0000	52.463
561.0000	52.396
560.0000	52.296
559.0000	52.291
558.0000	52.352
557.0000	52.341
556.0000	52.4
555.0000	52.356
554.0000	52.49
553.0000	52.513
552.0000	52.648
551.0000	52.595
550.0000	52.653
549.0000	52.733
548.0000	52.8
547.0000	52.924
546.0000	52.925
545.0000	52.939
544.0000	53.125
543.0000	53.243
542.0000	53.305
541.0000	53.518
540.0000	53.767
539.0000	54.096
538.0000	54.487
537.0000	54.824
536.0000	55.107
535.0000	55.389
534.0000	55.69
533.0000	55.985
532.0000	56.073
531.0000	56.131
530.0000	56.143
529.0000	56.246
528.0000	56.37
527.0000	56.425
526.0000	56.465
525.0000	56.412
524.0000	56.498
523.0000	56.422
522.0000	56.312
521.0000	56.517
520.0000	56.001
519.0000	55.772
518.0000	55.476
517.0000	55.222
516.0000	55.147
515.0000	55.188
514.0000	55.204
513.0000	55.116
512.0000	55.058
511.0000	55.079
510.0000	54.966
509.0000	54.763
508.0000	54.692
507.0000	54.475
506.0000	54.245
505.0000	54.168
504.0000	54.15
503.0000	53.944
502.0000	53.825
501.0000	53.687
500.0000	53.436
499.0000	53.121
498.0000	52.693
497.0000	52.329
496.0000	51.83
495.0000	51.319
494.0000	50.707
493.0000	50.203
492.0000	49.513
491.0000	48.906
490.0000	48.274
489.0000	47.432
488.0000	46.621
487.0000	45.718
486.0000	44.842
485.0000	43.914
484.0000	43.058
483.0000	42.204
482.0000	41.284
481.0000	40.394
480.0000	39.509
479.0000	38.774
478.0000	38.024
477.0000	37.21
476.0000	36.391
475.0000	35.615
474.0000	34.954
473.0000	34.349
472.0000	33.762
471.0000	33.228
470.0000	32.665
469.0000	32.263
468.0000	31.848
467.0000	31.451
466.0000	31.083
465.0000	30.778
464.0000	30.508
463.0000	30.233
462.0000	30.028
461.0000	29.754
460.0000	29.605
459.0000	29.368
458.0000	29.244
457.0000	29.073
456.0000	28.953
455.0000	28.806
454.0000	28.596
453.0000	28.479
452.0000	28.342
451.0000	28.206
450.0000	27.994
449.0000	27.842
448.0000	27.583
447.0000	27.276
446.0000	27.06
445.0000	26.712
444.0000	26.401
443.0000	26.116
442.0000	25.865
441.0000	25.573
440.0000	25.272
439.0000	25.065
438.0000	24.847
437.0000	24.782
436.0000	24.623
435.0000	24.453
434.0000	24.318
433.0000	24.223
432.0000	24.189
431.0000	24.224
430.0000	24.259
429.0000	24.17
428.0000	24.13
427.0000	24.167
426.0000	24.255
425.0000	24.289
424.0000	24.462
423.0000	24.575
422.0000	24.901
421.0000	25.05
420.0000	24.983
419.0000	24.992
418.0000	25.051
417.0000	25.101
416.0000	25.218
415.0000	25.338
414.0000	25.485
413.0000	25.626
412.0000	25.752
411.0000	26.011
410.0000	26.156
409.0000	26.44
408.0000	26.763
407.0000	26.983
406.0000	27.229
405.0000	27.631
404.0000	28.227
403.0000	28.757
402.0000	29.17
401.0000	29.611
400.0000	29.847
