TITLE	
592.0000	2.115
591.0000	1.921
590.0000	1.76
589.0000	1.629
588.0000	1.513
587.0000	1.435
586.0000	1.377
585.0000	1.357
584.0000	1.352
583.0000	1.373
582.0000	1.412
581.0000	1.47
580.0000	1.551
579.0000	1.669
578.0000	1.798
577.0000	1.934
576.0000	2.082
575.0000	2.223
574.0000	2.357
573.0000	2.482
572.0000	2.595
571.0000	2.681
570.0000	2.732
569.0000	2.76
568.0000	2.764
567.0000	2.775
566.0000	2.78
565.0000	2.794
564.0000	2.81
563.0000	2.834
562.0000	2.884
561.0000	2.954
560.0000	3.035
559.0000	3.128
558.0000	3.247
557.0000	3.368
556.0000	3.483
555.0000	3.598
554.0000	3.739
553.0000	3.874
552.0000	4.009
551.0000	4.147
550.0000	4.277
549.0000	4.425
548.0000	4.559
547.0000	4.744
546.0000	4.894
545.0000	5.038
544.0000	5.231
543.0000	5.45
542.0000	5.659
541.0000	5.864
540.0000	6.104
539.0000	6.331
538.0000	6.612
537.0000	6.908
536.0000	7.164
535.0000	7.395
534.0000	7.662
533.0000	7.919
532.0000	8.155
531.0000	8.362
530.0000	8.503
529.0000	8.637
528.0000	8.8
527.0000	8.916
526.0000	9.017
525.0000	9.112
524.0000	9.293
523.0000	9.489
522.0000	9.688
521.0000	9.94
520.0000	10.264
519.0000	10.342
518.0000	10.492
517.0000	10.624
516.0000	10.863
515.0000	11.155
514.0000	11.455
513.0000	11.736
512.0000	12.029
511.0000	12.276
510.0000	12.48
509.0000	12.693
508.0000	12.954
507.0000	13.169
506.0000	13.351
505.0000	13.551
504.0000	13.765
503.0000	14.029
502.0000	14.29
501.0000	14.537
500.0000	14.816
499.0000	15.021
498.0000	15.285
497.0000	15.482
496.0000	15.618
495.0000	15.673
494.0000	15.699
493.0000	15.772
492.0000	15.721
491.0000	15.722
490.0000	15.644
489.0000	15.581
488.0000	15.538
487.0000	15.475
486.0000	15.414
485.0000	15.298
484.0000	15.19
483.0000	15.132
482.0000	14.995
481.0000	14.865
480.0000	14.68
479.0000	14.548
478.0000	14.371
477.0000	14.249
476.0000	14.113
475.0000	13.905
474.0000	13.759
473.0000	13.597
472.0000	13.49
471.0000	13.441
470.0000	13.356
469.0000	13.3
468.0000	13.262
467.0000	13.254
466.0000	13.305
465.0000	13.37
464.0000	13.434
463.0000	13.452
462.0000	13.527
461.0000	13.554
460.0000	13.597
459.0000	13.637
458.0000	13.67
457.0000	13.712
456.0000	13.741
455.0000	13.777
454.0000	13.783
453.0000	13.824
452.0000	13.84
451.0000	13.869
450.0000	13.855
449.0000	13.86
448.0000	13.832
447.0000	13.746
446.0000	13.721
445.0000	13.65
444.0000	13.624
443.0000	13.558
442.0000	13.508
441.0000	13.443
440.0000	13.389
439.0000	13.373
438.0000	13.355
437.0000	13.346
436.0000	13.308
435.0000	13.361
434.0000	13.404
433.0000	13.442
432.0000	13.538
431.0000	13.609
430.0000	13.707
429.0000	13.789
428.0000	13.912
427.0000	13.964
426.0000	14.065
425.0000	14.217
424.0000	14.464
423.0000	14.633
422.0000	14.907
421.0000	15.077
420.0000	15.242
419.0000	15.255
418.0000	15.335
417.0000	15.383
416.0000	15.473
415.0000	15.6
414.0000	15.858
413.0000	16.024
412.0000	16.221
411.0000	16.456
410.0000	16.611
409.0000	16.877
408.0000	17.173
407.0000	17.44
406.0000	17.644
405.0000	17.892
404.0000	18.467
403.0000	18.874
402.0000	19.297
401.0000	19.767
400.0000	19.941
