TITLE	
592.0000	63.93
591.0000	63.463
590.0000	63.202
589.0000	62.737
588.0000	62.326
587.0000	61.908
586.0000	61.617
585.0000	61.502
584.0000	61.07
583.0000	61.074
582.0000	60.978
581.0000	61.105
580.0000	61.326
579.0000	61.715
578.0000	61.906
577.0000	61.912
576.0000	62.434
575.0000	62.741
574.0000	63.025
573.0000	63.154
572.0000	63.19
571.0000	63.181
570.0000	63.247
569.0000	63.378
568.0000	63.303
567.0000	63.271
566.0000	63.13
565.0000	63.023
564.0000	62.814
563.0000	62.557
562.0000	62.367
561.0000	62.333
560.0000	62.021
559.0000	61.735
558.0000	61.617
557.0000	61.362
556.0000	61.153
555.0000	61.002
554.0000	60.815
553.0000	60.628
552.0000	60.591
551.0000	60.537
550.0000	60.279
549.0000	60.213
548.0000	60.187
547.0000	60.169
546.0000	60.194
545.0000	60.149
544.0000	60.201
543.0000	60.278
542.0000	60.394
541.0000	60.626
540.0000	60.788
539.0000	61.002
538.0000	61.249
537.0000	61.307
536.0000	61.456
535.0000	61.566
534.0000	61.807
533.0000	61.931
532.0000	62.014
531.0000	62.148
530.0000	62.235
529.0000	62.402
528.0000	62.552
527.0000	62.56
526.0000	62.61
525.0000	62.598
524.0000	62.461
523.0000	62.148
522.0000	61.835
521.0000	61.85
520.0000	62.078
519.0000	62.013
518.0000	62.016
517.0000	61.998
516.0000	61.787
515.0000	61.809
514.0000	61.738
513.0000	61.569
512.0000	61.367
511.0000	61.166
510.0000	60.814
509.0000	60.706
508.0000	60.481
507.0000	60.185
506.0000	59.852
505.0000	59.586
504.0000	59.456
503.0000	59.173
502.0000	58.934
501.0000	58.6
500.0000	58.314
499.0000	57.907
498.0000	57.483
497.0000	57.049
496.0000	56.386
495.0000	55.772
494.0000	55.033
493.0000	54.342
492.0000	53.589
491.0000	52.789
490.0000	51.871
489.0000	50.945
488.0000	50.042
487.0000	49.156
486.0000	48.209
485.0000	47.279
484.0000	46.314
483.0000	45.398
482.0000	44.469
481.0000	43.536
480.0000	42.629
479.0000	41.755
478.0000	40.897
477.0000	40.026
476.0000	39.184
475.0000	38.36
474.0000	37.669
473.0000	36.927
472.0000	36.323
471.0000	35.725
470.0000	35.203
469.0000	34.646
468.0000	34.156
467.0000	33.672
466.0000	33.33
465.0000	33.027
464.0000	32.646
463.0000	32.279
462.0000	32.039
461.0000	31.795
460.0000	31.555
459.0000	31.427
458.0000	31.212
457.0000	30.978
456.0000	30.833
455.0000	30.683
454.0000	30.438
453.0000	30.282
452.0000	30.142
451.0000	29.952
450.0000	29.7
449.0000	29.505
448.0000	29.235
447.0000	28.973
446.0000	28.622
445.0000	28.274
444.0000	27.937
443.0000	27.627
442.0000	27.349
441.0000	27.105
440.0000	26.856
439.0000	26.616
438.0000	26.507
437.0000	26.445
436.0000	26.264
435.0000	26.073
434.0000	25.893
433.0000	25.798
432.0000	25.675
431.0000	25.655
430.0000	25.556
429.0000	25.481
428.0000	25.51
427.0000	25.57
426.0000	25.708
425.0000	25.715
424.0000	25.842
423.0000	25.893
422.0000	26.186
421.0000	26.269
420.0000	26.47
419.0000	26.515
418.0000	26.542
417.0000	26.472
416.0000	26.568
415.0000	26.775
414.0000	26.944
413.0000	27.263
412.0000	27.453
411.0000	27.72
410.0000	27.917
409.0000	28.326
408.0000	28.587
407.0000	28.872
406.0000	29.144
405.0000	29.548
404.0000	30.071
403.0000	30.546
402.0000	31.03
401.0000	31.283
400.0000	31.76
