TITLE	
591.0000	19.692
590.0000	18.894
589.0000	18.23
588.0000	17.617
587.0000	17.111
586.0000	16.726
585.0000	16.554
584.0000	16.432
583.0000	16.458
582.0000	16.606
581.0000	16.902
580.0000	17.267
579.0000	17.727
578.0000	18.218
577.0000	18.754
576.0000	19.373
575.0000	20.003
574.0000	20.546
573.0000	21.075
572.0000	21.527
571.0000	21.873
570.0000	22.233
569.0000	22.463
568.0000	22.522
567.0000	22.539
566.0000	22.537
565.0000	22.467
564.0000	22.424
563.0000	22.458
562.0000	22.492
561.0000	22.626
560.0000	22.759
559.0000	22.987
558.0000	23.276
557.0000	23.633
556.0000	24.036
555.0000	24.456
554.0000	24.881
553.0000	25.289
552.0000	25.761
551.0000	26.167
550.0000	26.588
549.0000	26.968
548.0000	27.377
547.0000	27.806
546.0000	28.251
545.0000	28.615
544.0000	29.046
543.0000	29.466
542.0000	29.863
541.0000	30.335
540.0000	30.788
539.0000	31.184
538.0000	31.69
537.0000	32.199
536.0000	32.696
535.0000	33.22
534.0000	33.777
533.0000	34.322
532.0000	34.736
531.0000	35.138
530.0000	35.468
529.0000	35.86
528.0000	36.102
527.0000	36.334
526.0000	36.495
525.0000	36.557
524.0000	36.9
523.0000	36.939
522.0000	37.125
521.0000	37.46
520.0000	37.896
519.0000	37.917
518.0000	38.009
517.0000	38.205
516.0000	38.39
515.0000	38.707
514.0000	38.908
513.0000	39.215
512.0000	39.509
511.0000	39.77
510.0000	39.894
509.0000	40.097
508.0000	40.369
507.0000	40.427
506.0000	40.505
505.0000	40.636
504.0000	40.717
503.0000	40.865
502.0000	41.003
501.0000	40.996
500.0000	40.888
499.0000	40.889
498.0000	40.865
497.0000	40.69
496.0000	40.463
495.0000	40.224
494.0000	39.913
493.0000	39.662
492.0000	39.366
491.0000	39.017
490.0000	38.594
489.0000	38.103
488.0000	37.587
487.0000	37.05
486.0000	36.477
485.0000	35.877
484.0000	35.28
483.0000	34.669
482.0000	33.99
481.0000	33.413
480.0000	32.843
479.0000	32.303
478.0000	31.774
477.0000	31.197
476.0000	30.671
475.0000	30.153
474.0000	29.72
473.0000	29.23
472.0000	28.803
471.0000	28.406
470.0000	27.986
469.0000	27.677
468.0000	27.371
467.0000	27.076
466.0000	26.809
465.0000	26.695
464.0000	26.566
463.0000	26.369
462.0000	26.273
461.0000	26.111
460.0000	26.032
459.0000	25.886
458.0000	25.823
457.0000	25.657
456.0000	25.548
455.0000	25.481
454.0000	25.355
453.0000	25.25
452.0000	25.082
451.0000	24.98
450.0000	24.845
449.0000	24.711
448.0000	24.493
447.0000	24.251
446.0000	24.062
445.0000	23.855
444.0000	23.665
443.0000	23.475
442.0000	23.279
441.0000	23.079
440.0000	22.893
439.0000	22.779
438.0000	22.629
437.0000	22.55
436.0000	22.417
435.0000	22.321
434.0000	22.178
433.0000	22.174
432.0000	22.171
431.0000	22.146
430.0000	22.169
429.0000	22.167
428.0000	22.256
427.0000	22.318
426.0000	22.499
425.0000	22.559
424.0000	22.773
423.0000	22.945
422.0000	23.204
421.0000	23.28
420.0000	23.345
419.0000	23.36
418.0000	23.491
417.0000	23.464
416.0000	23.644
415.0000	23.734
414.0000	23.899
413.0000	24.12
412.0000	24.397
411.0000	24.575
410.0000	24.716
409.0000	25.106
408.0000	25.521
407.0000	25.851
406.0000	26.22
405.0000	26.666
404.0000	27.266
403.0000	27.785
402.0000	28.307
401.0000	28.615
400.0000	28.986
